0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
3844,4762,4205,5039,4556,3416,3774,7983,1353,1294,7082,5849,5476,339,4194,948,2796,7740,7266,8053,6698,8543,4341,1650,8628,3744,3186,1178,3414,6347,2954,8196,2296,7164,4125,4043,5827,4278,513,776,1514,1334,1285,3131,7208,3271,2794,3822,2801,5166
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,5615,6541,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,6197,4120,5815,4520,3869,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,3869,1389,6862,3533,2421,5535,4520,8101,4608,5399,6415,7233
4400,1152,6970,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,4762,4205,7983,3844,1294,1353,3774,339,5476,5039,7082,4194,4556,3416,5849,2859,2579,1558,7740,948,2796,7266,8031,2954,8628,3744,3186,3414,7164
3844,4762,5039,3416,4205,4556,3774,7082,5849,7983,1353,1294,5476,4194,339,948,2796,8053,6698,8543,7740,4341,1650,7266,1178,6347,2296,8196,8628,3186,3744,3414,7164,5827,2954,3131,4043,4125,4278,513,1514,776,1334,1285,1540,4020,7208,3271,2794,3822
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,8534,4147,90,2859,2579,4211,7915,8031,1558,7203,3843,5615,2985,4239,6541,8593,7371,6862,5815,4120,6197,3869,1389,3533,5535,8101,2421,5399,6415,4608,4520,7233
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,5615,6197,4120,5815,3869,6541,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,3844,4762,4205,5039,4556,3774,3416,7983,1353,1294,7082,5476,339,5849,4194,948,2796,7740,7266,8053,6698,8543,8628,3744,3186,4341,1650,2954,3414,1178,6347,7164,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285,7208,3271,6970,2794,3131,3822
3844,4762,4205,5039,3774,4556,3416,7983,1294,1353,339,5476,7082,5849,4194,948,2796,7740,7266,8053,6698,8628,8543,3744,2954,3186,4341,3414,1650,1178,7164,6347,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285,7208,3271,2794,3822,2801,3131,5166
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,4762,3844,4205,7983,3774,5039,1294,1353,339,5476,4556,3416,7082,4194,3843,5849,4520,948,2796,7740,7266,2985
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,799,7770,3912,6093,1185,4762,4205,5146,7983,1294,1353,3844,3774,339,5476,5039,7082,4194,4556,3416,5849,7740,948,2796,7266,2954,8628,3744,3186,3414,7164,8543,4125,4341,6698,1650,8053,4043,1178,5827
7983,339,1294,1353,5476,4205,4762,5967,3774,2954,7740,4194,7266,7082,2796,948,8628,5039,3744,5849,3186,3414,4125,7164,4043,4556,4278,5827,3416,8543,4341,1650,1178,6347,8196,776,513,6698,8053,2296,1514,1334,7339,5166,1285,3844,3271,2794,7208,3822
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,8031,1558,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,8593,4520,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,3844,4762,4205,5039,3774,4556,7983,1294,1353,3416,6093,339,5476,7082,5849,4194,948,2796,7740,7266,8628,2954,6698,8053,3744,3186,8543,3414,4341,1650,1178,7164,1185,6347,4125,8196,4043
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,4147,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,7371,6197,6862,3869,1389,3533,2421,5535,8101,4520,5399,4608,6415,7233
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,3844,6197,4120,4762,5815,3869,5615,6541,1389,4205,5039,3774,4556,3416,8593,7983,1294,1353
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,8593,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,4520,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,8031,1558,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,8593,3869,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
3844,4762,3416,5039,4205,4556,3774,7082,5849,7983,1353,1294,4194,5476,339,948,2796,8053,6698,8543,7740,4341,1650,7266,1178,6347,2296,8196,8628,3186,3744,3414,7164,3131,5827,2954,4043,4125,4278,513,1514,776,1334,4020,1285,1540,7208,3271,2794,3822
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,4762,3844,4205,7915,7983,1294,1353,3774,5039,339,5476,4556,7082,3416,4194,5849,948,2796,7740,7266,2954,8628,3744,3186
4762,3844,4205,5039,3774,7983,1294,1353,339,4556,5476,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,6698,8053,8543,4341,1650,7164,1178,4125,6347,4043,8196,5827,2296,4278,513,776,1514,1334,1285,7208,3271,2794,3822,5166,2801,7339
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,799,7770,4762,3844,3912,4205,5039,3774,7983,1294,1353,339,5476,4556,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,6093,3744,3186,3414,8543,6698,8053,4341,7164,1650,4125,1178,4043,6347,8196,5827
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,5615,3869,6541,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,8031,1558,7915,7203,3843,2985,4239,5615,6541,5815,4120,8593,6197,3869,7371,1389,6862,2421,3533,4520,5535,8101,4608,5399,6415,7233
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,3844,4762,4205,5039,3774,7983,1294,1353,339,5476,8565,4556,8534,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,6698,8053,4341,1650,7164
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,8031,7915,1558,7203,3843,2985,4239,5615,6541,5815,4120,8593,6197,3869,7371,1389,6862,3533,2421,4520,5535,8101,4608,5399,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,8534,4147,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,7371,5815,4120,6862,6197,3869,1389,3533,5535,2421,8101,4520,5399,4608,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,6197,5815,4120,4520,3869,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4762,4205,3844,7983,3774,1294,1353,5039,339,5476,4556,7082,3416,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,6698,8053,7164,4341,1650,4125,1178,4043,6347,5827,8196,2296,4278,513,776,1514,1334,1285,7208,3271,2794,3822,5166,7339,2801
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,4147,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,6862,3869,1389,3533,2421,5535,8101,4520,4608,5399,6415,7233
4400,6970,1152,7517,7597,3844,1824,4762,4205,5039,3774,4556,3416,7983,1294,1353,339,5476,7082,5849,4194,7558,948,2796,7740,7266,8053,6698,8628,8543,3744,2954,3186,4341,3414,1650,1178,7164,6347,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,7371,6197,6862,3869,1389,3533,2421,5535,8101,4520,5399,4608,6415,7233
3844,4762,3416,5039,4556,4205,3774,7082,5849,7983,1353,1294,4194,5476,339,948,2796,8053,6698,8543,4341,7740,1650,1178,7266,6347,2296,8196,8628,3186,3744,3414,7164,3131,5827,4043,4125,2954,4278,513,1514,776,4020,1334,1540,1285,7208,3271,3729,2794
4400,1152,6970,7517,7597,1824,7558,3844,4762,4205,5039,3774,4556,7983,3416,1294,1353,339,5476,7082,5849,4194,948,2796,7740,7266,4112,8628,2954,6698,8053,3744,3186,8543,3414,4341,1650,1178,7164,6347,4125,8196,4043,2296,5827,4278,513,776,1514,128
4400,1152,6970,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,4762,3844,4205,5039,3774,7983,1294,1353,339,5476,4556,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,6698,8053,4341,7164,1650,4125,1178
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,1558,2859,8031,2579,4211,7915,7983,1294,1353,339,4205,5476,4762,3774,4194,7740,2954,7266,7082,5039,5849,2796,948,8628,5967,3744,4556,3186,3414
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,4762,4205,7983,1294,1353,339,5476,3774,4194,5039,7082,7740,7266,2954,5849,948,2796,4556,3416,8628,3844,3744,3186,3414,7164,4125,4043,8543,4341,5827,1650,4278,6698,1178
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,4520,6197,4120,5815,3869,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,3869,6862,1389,3533,2421,5535,8101,4520,4608,5399,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,4520,6197,4120,5815,3869,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,4211,8031,1558,7915,3844,7203,4510,4762,243,3416,4556,5039,4205,3774,3843,7082,5849,7983,1353,1294,4194,2985,5476,4239,339,948,2796
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,4520,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,8534,4147,4211,90,7915,2859,2579,8031,1558,7203,3843,5615,2985,4239,6541,8593,7371,6862,5815,4120,6197,1389,3869,3533,5535,8101,2421,5399,6415,4608,7233,6329
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,3869,6862,1389,3533,2421,5535,8101,4520,4608,5399,6415,7233
3844,4762,5039,3416,4205,4556,3774,7082,5849,7983,1353,1294,5476,4194,339,948,2796,8053,6698,8543,7740,4341,1650,7266,1178,6347,2296,8196,8628,3186,3744,3414,7164,5827,2954,4043,4125,3131,4278,513,1514,776,1334,1285,1540,4020,7208,3271,2794,3822
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,5615,6197,4120,5815,3869,6541,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
7983,1294,339,1353,5476,4205,4762,3774,4194,7740,2954,7266,7082,5039,2796,5849,948,8628,3744,3186,3414,4556,3416,7164,4125,4043,5827,4278,8543,4341,1650,5967,1178,6347,6698,3844,8053,8196,513,776,2296,1514,1334,1285,5166,7339,3271,2794,7208,3822
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3844,4762,4205,5039,3774,4556,3416,7983,3843,1294,1353,5476,339,7082,5849,4194,2985,4239,948,2796,7740,7266
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,7371,6197,6862,3869,1389,3533,2421,5535,8101,4520,5399,4608,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,8031,1558,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,8593,3869,1389,7371,6862,2421,4520,3533,5535,8101,4608,5399,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,8031,7915,1558,7203,3843,2985,4239,5615,6541,5815,4120,8593,6197,3869,7371,1389,6862,2421,3533,4520,5535,8101,4608,5399,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,4520,6197,4120,5815,6541,3869,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,8593,4520,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,3869,6862,1389,3533,2421,5535,8101,4520,4608,5399,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,8031,1558,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
3844,4762,3416,5039,4556,4205,3774,7082,5849,7983,1353,1294,4194,5476,339,948,2796,8053,6698,8543,4341,1650,7740,1178,7266,6347,2296,8196,8628,3186,3744,3414,3131,7164,5827,4043,4125,2954,4278,513,4020,1514,776,1540,1334,1285,3729,7208,3271,2794
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
4762,4205,3844,7983,1294,1353,3774,339,5039,5476,4556,7082,4194,3416,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,7164,6698,4341,8053,1650,4125,4043,1178,6347,5827,8196,4278,2296,513,776,1514,1334,1285,7208,3271,2794,3822,5166,7339,2801
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,3844,4762,4205,8565,8534,5039,3774,7983,1294,1353,4556,339,5476,3416,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,6698,8053,8543,4341,1650,7164
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,1558,2859,2579,8031,4762,4205,7983,1294,1353,339,5476,3774,5039,4194,7082,7740,4211,5849,7266,4556,2954,3844,948,2796,3416,8628,3744,3186,3414
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,7983,4205,4762,1294,1353,339,5476,3774,4194,5039,7082,7740,7266,2954,5849,2796,948,4556,8628,3416,3744,3186,3414,3844,7164,4125,4043,8543,5827,4341,1650,4278,1178,6698
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,3844,4762,4205,7915,5039,3774,7983,1294,1353,4556,3416,339,5476,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,8534,4147,90,4211,2859,2579,7915,8031,1558,7203,3843,5615,2985,4239,6541,8593,7371,6862,5815,4120,6197,1389,3869,3533,5535,8101,2421,5399,6415,4608,7233,6329
4400,6970,7517,1824,1152,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5615,5815,3869,6541,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4762,4205,3844,7983,1294,1353,3774,5039,339,5476,4556,7082,4194,3416,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,7164,6698,8053,4341,1650,4125,4043,1178,6347,5827,8196,2296,4278,513,776,1514,1334,1285,7208,3271,2794,3822,5166,7339,2801
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,3844,4762,4211,4205,5039,3774,7983,1294,1353,4556,339,5476,3416,7082,7915,4194,5849,948,2796,7740,7266,2954,8628,3744,3186
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,8031,1558,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,8593,3869,1389,7371,6862,2421,4520,3533,5535,8101,4608,5399,6415,7233
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,8534,4147,4211,7915,90,2859,2579,8031,1558,7203,3843,5615,2985,4239,6541,8593,7371,6862,5815,4120,6197,1389,3869,3533,5535,8101,2421,6415,5399,4608,7233,6329
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,4762,4205,3844,7983,1294,1353,3774,5039,339,5476,4556,7082,4194,3416,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543,7164,6698,8053,4341,1650,4125,4043,1178,6347
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,4147,8565,8534,90,2859,2579,4211,7915,8031,1558,7203,3843,2985,4239,5615,6541,8593,5815,4120,6197,7371,3869,6862,1389,3533,2421,5535,8101,4520,4608,5399,6415,7233
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4762,4205,7983,1294,1353,339,5476,3774,5039,4194,7082,3844,4556,5849,7740,7266,3416,948,2796,2954,8628,3744,3186,3414,7164,4125,4043,8543,4341,1650,6698,5827,8053
4762,4205,7983,1294,1353,339,5476,3774,5039,4194,3844,7082,4556,5849,3416,7740,7266,948,2796,2954,8628,3744,3186,3414,7164,4125,8543,4043,4341,1650,6698,8053,5827,1178,6347,4278,8196,2296,513,776,1514,1334,1285,3271,7208,2794,5166,3822,7339,2801
4400,6970,7517,1152,1824,7597,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,5615,4120,5815,3869,6541,1389,8593,7371,6862,2421,3533,5535,8101,4608,7233,5399,6415
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,3844,4762,4205,5039,7915,3774,7983,1294,1353,4556,3416,339,5476,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,5146,1185,6243,8565,8534,4147,90,2859,2579,4211,7915,8031,1558,7203,3843,5615,2985,4239,6541,8593,7371,6862,5815,4120,6197,1389,3869,3533,5535,8101,2421,5399,6415,4608,4520,7233
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,4520,6197,4120,5815,3869,1389,5615,6541,8593,7371,6862,2421,5535,3533,8101,4608,7233,5399,6415
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,799,7770,3912,4762,4205,7983,3844,1294,1353,3774,339,5476,5039,7082,4194,4556,3416,5849,948,7740,2796,6093,7266,2954,8628,3744,3186,3414,7164,8543,4341,4125,6698,8053,1650,4043,1178,5827,6347,8196
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,1558,2859,8031,2579,4211,7915,7983,1294,339,1353,5476,4205,4762,3774,4194,7740,2954,5967,7266,7082,5039,2796,5849,948,8628,3744,3186,3414,4556
4400,6970,1152,7517,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4762,3844,4205,7983,1294,1353,3774,5039,339,5476,4556,7082,3416,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,8543
4400,3844,4762,4205,5039,4556,3774,3416,7983,1353,1294,7082,5476,339,5849,4194,948,2796,7740,7266,8053,6698,8543,8628,3744,4341,3186,1650,2954,3414,1178,6347,7164,8196,2296,4125,4043,5827,4278,513,776,1514,1334,1285,7208,3271,2794,3131,3822,2801
4400,1152,7597,6970,7517,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,1558,2859,2579,8031,4762,4205,7983,1294,1353,339,5476,3774,5039,4194,7082,7740,5849,7266,4556,3844,2954,948,2796,3416,8628,3744,3186,3414,7164
3844,4762,4205,5039,3416,4556,3774,7082,7983,5849,1353,1294,5476,339,4194,948,2796,8053,6698,7740,8543,7266,4341,1650,1178,6347,8628,2296,3186,3744,8196,3414,7164,2954,5827,4043,4125,4278,3131,513,776,1514,1334,1285,7208,3271,1540,2794,3822,2801
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,8031,1558,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,6970,7517,1824,1152,7597,7558,4112,128,799,5629,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,1152,7597,6970,7517,7558,1824,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,90,1558,2859,8031,2579,4211,7983,1294,339,1353,4205,5476,7915,4762,3774,4194,7740,2954,7266,7082,5039,5849,2796,948,5967,8628,3744,4556,3186,3414
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,3844,4762,3416,4556,5039,4510,4205,243,3774,7082,5849,7983,1353,1294,4194,5476,339,948,2796,8053,6698,8543,4341,1650,1178,6347,7740,2296,8196,7266
3844,4762,4205,5039,4556,3416,3774,7983,1353,1294,7082,5849,5476,339,4194,948,2796,7740,8053,6698,7266,8543,4341,1650,8628,1178,3744,3186,6347,3414,8196,2296,2954,7164,4125,4043,5827,4278,513,776,1514,1334,3131,1285,7208,3271,2794,3822,2801,1540
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,8031,1558,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,8593,1389,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,6970,7517,1152,7597,1824,7558,4112,128,5629,799,7770,3912,6093,1185,5146,6243,4147,8565,8534,3844,4762,4205,5039,3774,7983,1294,1353,4556,339,3416,5476,7082,4194,5849,948,2796,7740,7266,2954,8628,3744,3186,3414,6698,8053,8543,4341,1650,7164
4400,6970,7517,1824,1152,7597,7558,4112,799,128,5629,7770,6093,3912,1185,5146,6243,4147,8565,8534,90,2859,2579,1558,8031,4211,7915,7203,3843,2985,4239,5615,6541,5815,4120,6197,3869,1389,8593,7371,6862,4520,2421,3533,5535,8101,4608,5399,7233,6415
4400,1152,6970,7517,7597,1824,7558,3844,4762,4205,5039,3774,7983,1294,1353,4112,4556,3416,339,5476,7082,4194,5849,948,2796,7740,7266,128,2954,8628,3744,3186,6698,8053,3414,8543,5629,4341,1650,7164,1178,6347,4125,4043,8196,2296,5827,4278,513,776
