0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
789,1334,581,456,1024,217,803,1423,212,828,867,1354,1054,1119,477,330,1407,476,223,178,189,599,407,1406,314,791,860,811,1126,319,315,1162,1068,239,549,931,663,1056,678,117,754,248,1293,930,426,231,563,207,1373,271,815,995,371,1073,183,1402,1010,1408,1330,560,592,242,684,855,953,632,826,1025,479,550,647,69,159,398,236,509,397,790,94,95,827,457,383,1169,690,469,87,123,452,182,149,384,432,1194,1132,1295,1014,1101,924,937
1354,477,937,1407,476,223,1024,1091,1054,217,1025,678,178,1056,117,189,407,791,828,1126,319,239,867,315,931,754,248,930,1314,1373,207,803,231,528,635,485,414,1331,1010,1334,283,427,789,913,132,331,270,1169,1181,581,456,768,811,172,129,932,617,254,1406,637,1289,1180,912,680,540,702,33,898,54,1142,1148,1257,700,489,1263,1022,1423,426,1272,1173,569,1194,1132,271,995,1286,971,695,815,537,371,136,265,1414,1101,1183,915,1338,1322,1073
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,637,54,680,489,1022,1257,971,1183,695,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,1091,420,1414,992,604,202,1251,1240,1253,1061,937,883,257,424,267,215,165,252,253,483,110,1342,1347,856,455,386,996,261,1314,268,358,836,414,528,635,1331,318,1354,1046,750,427,60,380,806,1153,986,569,1272,392,906,477,875,264,476,1407,1002,223,130,1271,1305,1243
1091,937,283,132,913,331,270,1181,768,172,1314,254,637,129,680,617,1354,932,414,1180,1257,528,635,1289,1331,33,54,427,1414,1022,489,477,476,1407,695,223,971,136,569,265,1272,424,915,1338,1322,1270,1248,1321,1141,267,1113,1185,1183,253,571,1306,1358,252,1259,483,392,906,992,386,604,202,1243,110,1025,1002,420,1251,1240,1253,1271,883,358,1061,171,485,257,1347,455,540,1024,806,474,702,1305,678,898,700,1263,1342,856,1173,996,986,706,912
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,1183,680,1354,1022,971,937,136,265,695,915,1338,1322,1270,1248,1321,1141,1257,571,1091,1113,477,1306,1358,1185,1259,420,1407,476,223,1024,992,604,202,1251,1240,1253,1414,1061,257,215,883,165,1054,217,1314,1025,1342,268,261,856,424,678,414,1347,528,635,996,1331,789,178,455,1046,212,1334,267,828,1056,252,189,427,117,407,253,867,483,750,791,60,581,1126,319,110
212,1119,330,599,1068,1293,563,789,790,647,581,456,1334,924,1295,236,1014,87,1423,1175,501,1133,730,52,206,531,633,1282,1278,59,56,701,1303,686,682,862,175,340,100,663,99,908,657,831,35,258,314,177,134,987,860,973,1162,731,394,549,277,592,1383,263,550,28,466,183,803,1060,242,560,684,360,632,389,20,736,972,45,855,953,1100,1402,636,1170,828,826,1408,1330,1333,867,69,1406,452,509,217,490,94,1103,1108,469,827,457
790,924,330,212,1175,701,1133,52,1119,1303,206,599,1293,563,647,1295,686,1068,337,360,862,1282,987,682,1014,340,657,99,908,134,35,1103,731,177,1100,394,236,973,1333,156,1298,963,522,389,1273,1158,1195,258,905,1155,552,1060,605,640,87,501,730,316,633,639,1170,1278,531,59,1208,290,56,100,559,175,958,1200,831,277,1363,263,28,466,1018,736,20,106,45,505,636,972,438,720,0,1222,388,664,322,1383,211,1268,1356,208,558,482
701,1175,1303,1133,52,337,206,924,790,522,360,1103,330,686,156,559,1100,987,862,1119,212,958,1282,682,1333,1363,963,1298,605,552,599,340,134,657,640,731,1295,647,99,35,908,394,905,1293,177,1195,1273,1158,563,1200,973,106,1014,639,1155,505,1068,1208,541,290,720,389,1018,438,316,236,258,1060,1170,1429,322,482,874,712,529,614,865,844,566,423,1268,1356,347,211,317,907,888,602,501,664,693,430,25,464,1278,633,1077,1324,730,87
1091,937,283,132,913,331,1181,270,1314,768,172,254,414,637,680,528,635,1331,129,617,932,1257,1354,1180,427,1289,33,54,1414,1022,489,477,569,1272,476,695,971,1407,424,223,136,265,267,253,915,1338,252,1322,483,1270,1248,1321,1141,1113,392,1185,906,571,1306,1358,1183,1259,386,1243,992,604,202,110,1002,1025,1271,420,358,1251,171,1253,1240,883,1061,485,257,1347,474,455,540,1305,806,702,898,700,1263,706,1173,1024,678,1342,856,986,933,996
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282,862,337,360,682,987,236,340,657,99,908,134,35,177,731,394,1103,1100,973,1333,156,87,258,963,1298,522,789,501,389,730,633,1158,1195,1273,581,531,456,1278,905,59,1060,1334,56,1155,552,605,100,640,175,831,1170,316,559,639,277,958,1208,263,290,28,1363,466,1423,1200,736,20,45,636,972,1383,106,1018,505,720,438,663,1222,0,388,541,314
1354,477,1407,1024,476,223,937,217,1054,789,1334,828,581,867,456,803,178,678,189,407,791,1056,1126,117,319,1025,315,239,931,754,248,930,1373,207,231,1423,1091,811,1010,1406,1169,485,212,426,271,995,815,371,1119,1073,860,314,330,1194,1132,1162,549,1314,1101,479,912,1286,663,528,635,599,398,1331,159,414,1402,1408,1148,1142,1330,397,427,702,540,898,658,1068,183,700,826,1293,855,953,560,1263,1146,563,684,1173,242,383,69,632,509,95
937,1354,1091,477,476,1407,223,1024,283,1314,913,132,1025,331,270,1181,414,528,635,1331,768,427,172,1054,678,129,254,617,932,637,680,1180,1289,217,33,54,1257,1056,117,178,485,189,489,1022,407,791,1126,319,239,315,931,754,971,695,1414,930,248,1272,136,569,1373,207,265,231,915,828,1338,1183,1322,1270,1248,1321,867,1141,1010,1113,571,1185,1306,1358,1259,1169,540,702,898,424,912,700,1148,1142,803,1263,267,1243,253,1173,992,252,392,483
212,1119,330,599,789,1068,1293,563,581,456,1334,790,647,924,1295,236,1423,1014,87,1175,1133,52,206,501,730,663,701,531,1303,314,633,1282,860,1278,686,59,56,803,1162,549,862,682,340,175,99,908,100,657,35,831,987,177,592,258,134,973,828,183,731,394,867,550,242,560,217,684,1024,632,277,1383,1406,1402,263,855,1408,953,1330,28,466,826,360,1060,69,1054,426,811,389,271,509,371,452,94,815,1100,827,469,995,20,457,95
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1022,1183,971,695,136,1257,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,202,1414,1251,1240,1253,1061,257,883,215,165,424,1342,1347,856,455,261,268,996,267,252,110,483,253,836,386,358,318,1046,750,60,380,1153,806,986,1091,264,875,130,1164,1168,1030,286,361,187,1092,1305,746,1002,1409,65,906,392,1271,41,230,199,968,502
1354,477,1407,476,1024,223,937,1054,217,828,1334,867,789,178,678,803,189,407,581,1056,791,1025,1126,117,456,319,315,239,931,754,248,930,1373,207,231,1091,1010,811,1406,1423,1169,485,426,271,995,815,371,1073,1194,1132,860,1314,314,912,212,528,1286,635,1101,1162,549,1331,414,1148,1142,479,427,540,702,898,398,159,397,700,1408,1402,663,1119,1330,658,1263,1173,330,1146,537,183,826,855,953,383,560,69,684,509,242,95,457,827,94,632
283,913,331,132,270,1181,768,1289,129,932,617,1180,172,1183,489,33,54,1022,637,915,136,265,254,971,1338,1322,1270,1248,695,1321,1141,680,571,420,1113,1306,1358,1185,1259,1257,215,1251,992,165,1240,1253,257,604,1061,202,883,268,261,1342,856,1046,996,60,750,1153,1414,1347,318,455,836,380,130,264,424,1164,110,286,361,1409,187,65,986,267,252,358,483,1092,806,253,49,875,1168,199,386,41,1030,1281,733,1159,1163,1070,608,685,746,1250
789,1334,581,456,1423,212,803,1024,1119,828,217,867,330,314,1054,860,599,1162,663,549,1068,1406,1293,811,563,178,426,1354,183,407,189,791,1126,592,271,1402,560,815,371,1408,242,995,1330,477,319,684,315,1407,632,1073,239,855,931,953,550,826,248,476,754,223,231,1056,930,117,69,207,1373,678,236,87,509,647,94,827,95,457,479,452,469,690,123,182,383,159,149,432,384,398,397,1010,1295,790,1014,730,1194,501,1132,531,633,1169
283,913,132,331,270,1181,768,172,129,254,617,932,637,1180,680,1289,33,54,1257,489,1091,1022,695,971,136,265,1414,915,1338,1322,1270,1248,1183,1321,1141,1113,571,1185,1306,1358,1259,992,424,604,202,267,420,253,252,937,483,1251,1240,1253,110,386,1061,883,1314,257,414,358,1331,635,528,1347,427,455,569,392,906,1272,1342,856,1002,215,165,996,806,1271,836,986,261,268,1243,1305,875,318,380,750,1046,264,60,1354,1153,171,474,746,1030,230
559,1363,958,522,541,337,786,758,1429,874,106,505,605,720,435,552,1150,510,701,192,1260,496,320,1000,1118,772,1032,29,1200,506,1301,1105,1303,440,284,709,737,1183,512,640,420,1386,500,1175,1133,52,215,1103,1384,310,1353,491,204,165,351,86,438,845,195,360,156,206,1046,779,283,913,49,1064,1289,453,713,454,489,331,60,963,1298,1153,1281,1018,915,1322,1338,132,1270,1248,1141,932,1321,270,268,571,129,265,617,136,586,1180,261,1409
212,1119,330,599,790,1293,563,1068,924,647,1295,1175,1133,52,206,701,1303,1014,236,789,686,1282,581,456,862,682,87,1334,340,987,99,908,657,35,134,177,501,731,730,394,973,633,531,360,1278,258,59,56,1423,100,175,831,1100,1333,389,1103,1060,337,277,263,156,28,466,663,1170,1383,963,1298,1273,1158,1195,1155,314,20,736,860,45,972,636,1162,316,905,549,592,550,183,803,242,560,639,640,684,1208,632,290,552,605,522,1222,490
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,1183,254,637,680,1022,971,136,265,915,695,1338,1322,1270,1248,1321,1141,571,1257,1113,1306,1358,1185,420,1259,992,604,202,1251,1240,1253,1061,257,215,883,165,1414,1342,268,261,856,1347,996,455,1046,750,60,836,424,1153,318,380,267,110,252,483,253,1091,358,386,130,264,986,806,875,1164,286,361,187,1409,65,1092,1168,1030,41,199,49,937,1281,1314,746,1305,906,392,1002
559,1363,958,522,541,786,337,758,1429,874,106,505,435,720,605,552,1150,510,192,1260,496,320,1000,1118,772,1032,29,1301,1105,506,440,737,284,709,1183,1200,420,701,512,1386,500,215,1384,165,310,845,1353,1303,491,204,640,195,351,86,779,1046,49,713,454,283,913,1289,1103,453,438,1064,60,1281,1153,1175,1133,489,52,331,915,268,1322,1338,1270,1248,1141,1321,156,132,586,932,571,270,1409,265,360,129,750,261,65,136,617,130,1180,608
789,1334,581,456,212,1119,330,1423,599,1024,803,1068,217,1293,828,563,867,1054,1354,314,860,663,1162,549,790,647,1406,477,1407,178,811,236,476,223,189,407,1295,791,1126,924,319,426,315,87,239,183,931,1014,271,592,1056,815,371,248,754,117,995,1402,560,678,242,1408,231,930,1330,684,207,1373,1073,632,550,855,953,826,69,501,730,1010,531,509,479,94,827,95,457,452,159,633,469,690,123,383,182,398,1175,149,432,384,397,56
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,33,54,254,637,489,680,1022,1183,971,1257,695,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,202,1414,1251,1240,1253,1061,257,883,215,165,424,1342,1091,1347,856,267,252,455,253,483,261,268,110,996,386,836,358,1046,318,750,60,380,1153,806,986,264,875,130,937,1314,906,392,1164,1002,1168,1030,414,286,361,187,1305,1271,569,1331,635,528,1092,1272
212,1119,330,599,1293,1068,563,790,647,789,924,1295,581,456,236,1334,1014,87,1175,1133,52,206,1423,501,730,1282,531,701,633,1303,686,1278,59,56,682,862,340,99,908,657,175,100,35,177,258,987,134,831,973,663,731,394,314,860,277,1162,1383,549,263,592,28,466,1060,360,550,389,183,242,803,20,560,736,1100,684,972,632,45,1170,1333,636,855,953,1402,1103,826,1408,1330,828,69,490,1108,867,1155,156,316,623,1406,452,1158,1273
283,913,331,132,270,1181,768,1289,129,932,617,1180,172,1183,489,33,54,1022,915,136,637,265,971,254,1338,1322,1270,1248,695,1321,1141,680,571,420,1113,1306,1358,1185,1259,1257,215,1251,992,165,1240,1253,257,604,1061,202,883,268,261,1342,856,1046,996,60,750,1153,1414,1347,318,455,836,380,130,264,424,1164,110,286,361,1409,187,65,986,267,252,358,1092,806,483,253,49,875,1168,199,386,41,1030,1281,733,1159,1163,1070,608,685,746,1250
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1022,1183,971,695,136,1257,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,202,1414,1251,1240,1253,1061,257,883,215,165,424,1342,856,1347,455,261,268,267,996,252,253,483,110,836,386,1091,1046,318,358,750,60,380,1153,806,986,264,875,130,1164,1168,1030,286,361,187,1092,906,392,1002,1314,1305,937,1409,1271,65,746,569,41,414
1091,937,1354,283,913,132,331,270,1181,768,477,1314,172,476,1407,223,254,129,637,617,932,414,680,528,635,1180,1331,1289,1257,427,33,54,1022,489,1414,695,971,136,265,915,569,1338,1272,1322,1270,1248,1321,1141,1183,1113,1025,424,571,1185,1306,1358,1259,267,253,252,483,992,392,604,906,202,1024,1243,386,485,110,420,678,1002,1251,1240,1253,883,1061,1054,358,1271,540,257,171,1056,117,702,898,700,1263,912,1173,1347,178,189,455,1142,1148,217
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,54,637,680,489,1022,1257,971,695,1183,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,1414,202,1251,1240,1253,1061,883,257,424,215,165,267,1347,1342,252,253,856,483,455,110,996,261,268,386,358,836,318,1091,1046,750,806,380,60,986,1153,875,264,130,1030,1002,1168,1305,906,392,1164,1271,286,746,361,187,1092,1314,569,230,968,1409,65,502
212,330,1119,790,599,924,1175,1293,701,1133,563,52,1068,1303,206,789,647,1334,581,456,1295,1014,686,337,236,1282,862,360,682,987,1423,340,1024,657,99,908,134,35,177,731,1354,394,87,1103,803,973,1100,217,522,828,477,1333,867,156,1054,501,1407,730,476,223,258,633,531,1278,1298,963,59,56,314,860,663,389,559,1162,100,175,549,1273,1158,1195,178,905,958,1060,831,552,605,189,1406,407,1363,791,1155,1126,811,640,319,315,239,678
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,637,680,33,54,489,1257,1022,971,695,136,265,1183,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,1414,420,992,604,202,1251,1240,1253,1061,424,883,257,1091,267,252,253,483,110,386,1347,215,455,165,1342,856,358,996,261,268,836,806,986,318,380,750,1046,875,60,1314,1153,906,392,264,1002,937,1271,414,569,1305,1331,635,528,1272,427,130,1030,746,1168,1243,230,1164
559,1363,522,958,337,541,786,1429,758,874,106,505,605,552,720,701,435,1303,1150,510,1200,192,1260,496,1000,320,772,1118,1032,29,1175,1133,52,506,640,284,440,709,1301,1105,1103,737,512,206,360,1386,156,500,438,1384,310,1353,491,351,86,204,1183,963,1298,195,420,1018,1064,215,453,845,165,905,779,1100,713,49,454,1046,924,283,913,639,1289,1281,60,489,1153,331,1333,586,915,1322,1338,268,1270,132,1248,1141,1321,932,270,571,1273,1158
283,913,331,132,270,1181,768,1289,129,932,617,1180,172,1183,489,33,54,1022,915,136,637,265,971,254,1338,1322,1270,1248,1321,695,1141,680,571,420,1113,1306,1358,1185,1259,1257,215,165,1251,992,1240,1253,257,604,1061,202,883,268,261,1342,856,1046,60,750,996,1153,1414,1347,318,455,836,380,130,264,424,1164,110,286,361,1409,65,187,986,267,252,358,1092,483,806,253,49,875,199,1168,41,386,1030,1281,733,1159,608,1163,1070,685,1250,746
1091,937,1314,1354,414,528,635,1331,283,427,132,913,1181,331,270,768,477,476,172,254,1407,223,637,680,129,1257,617,932,1414,569,1180,1272,1289,33,54,1022,489,424,392,906,267,695,253,971,252,1243,483,136,1025,265,915,1338,1322,1270,1248,1321,386,1141,1185,1113,1306,1358,571,1259,1002,1183,110,992,604,485,202,171,1271,540,358,702,1024,898,678,700,1251,420,1263,1253,1240,883,1173,1061,474,912,933,1148,1142,257,706,1305,537,1056,117,1347
212,330,1119,790,924,599,1175,1133,701,1293,52,563,1303,206,1068,647,1295,1014,686,1282,862,236,682,987,337,360,340,657,99,908,134,35,177,789,731,394,973,581,1103,1100,456,1334,87,1333,156,501,258,730,633,531,963,1298,1278,389,522,59,56,1273,1195,1158,1060,100,175,1423,905,831,1155,552,605,640,1170,277,316,263,28,559,639,466,958,1208,290,1363,736,20,1383,663,45,1200,972,636,314,860,1162,549,803,106,1018,505,592,720
337,522,559,701,1363,1303,958,1175,1133,52,206,924,790,360,541,1103,605,552,156,106,640,505,1100,1298,963,1200,720,686,1333,987,1429,862,905,330,874,682,1158,1195,1273,1282,438,639,1119,1018,212,134,731,340,657,394,35,290,99,1208,908,599,177,758,786,1155,1295,647,973,435,1293,563,192,1000,510,1150,389,512,772,1032,29,496,1014,1260,284,1118,320,709,506,316,440,1068,482,1386,322,86,351,1301,1105,737,712,1077,1064,529,1060,1053
1354,477,1407,476,223,1024,937,1054,217,1025,678,178,1056,117,189,407,791,1126,319,239,315,828,931,867,754,248,930,1373,207,231,803,1010,1091,485,1169,811,1406,1334,912,1148,1142,789,540,702,898,1314,1194,528,1132,581,635,1286,700,426,456,1331,414,427,271,995,1263,1101,1173,815,371,537,1073,658,1423,479,398,1146,159,397,933,1398,1283,561,600,1415,1408,860,1402,1330,1400,314,549,1296,1162,1272,383,834,610,1320,429,785,569,95,826,509
283,913,132,331,270,1181,768,1289,129,932,617,1180,172,33,1183,489,54,254,637,1022,680,136,971,915,265,1338,1322,695,1270,1248,1321,1141,571,420,1113,1306,1358,1257,1185,1259,701,337,1175,1303,1133,215,52,992,212,924,165,1354,1251,790,1240,604,1253,330,202,257,522,1061,206,1119,559,883,937,1363,1091,477,958,268,261,1414,599,1407,476,1342,1046,223,856,60,750,1153,996,1024,1293,1347,360,563,455,318,836,1068,380,541,789,647,1103,686
1091,937,283,132,913,331,1181,270,768,172,254,637,680,129,1314,617,932,1257,1180,1289,33,54,414,1414,528,635,1331,1022,427,489,695,971,424,136,265,569,1272,267,915,1338,253,1322,1354,1270,252,1248,1321,1141,483,1113,1185,571,1306,1358,1183,1259,392,906,386,992,604,202,110,477,476,1243,1407,223,1002,420,1271,358,1251,1253,1240,883,1061,171,257,1347,455,1025,1305,806,474,1342,856,986,485,996,706,540,836,875,165,215,702,898,1263,700
1354,477,1407,476,223,937,1024,1054,1025,1091,217,678,1056,178,117,189,407,791,1126,319,239,315,931,754,248,930,828,867,1373,207,231,485,1010,803,1169,1314,528,635,1331,414,427,811,912,540,702,898,1142,1148,700,1406,1263,1173,1334,1286,537,1194,1132,789,1101,426,581,456,995,271,815,371,933,1073,658,1272,569,479,1146,1423,398,159,397,1283,1398,1243,600,561,1400,1296,785,1415,1408,1330,1402,610,860,314,549,171,1162,834,383,627,1320,429
212,330,1119,790,924,599,1175,1293,1133,52,563,701,206,1303,1068,647,1295,1014,686,1282,862,236,682,987,340,657,360,99,908,134,35,177,731,394,973,337,1100,1103,87,1333,258,501,156,730,633,389,531,1278,59,56,963,1298,1060,100,1195,1273,1158,175,831,1155,905,1170,277,789,316,263,28,466,581,456,522,640,552,736,20,605,639,1334,45,1208,972,636,290,1383,1200,1423,1222,0,388,1018,208,559,958,664,558,106,663,438,1363,211
212,1119,330,599,1068,1293,563,790,789,647,581,456,924,1334,1295,236,1014,87,1423,1175,1133,52,206,501,730,531,633,1282,701,1303,1278,59,56,686,682,862,340,175,99,908,100,657,663,35,831,258,177,987,134,973,314,860,731,394,1162,549,277,1383,592,263,28,466,550,1060,183,803,360,242,560,389,684,632,20,736,972,1100,45,1170,636,1333,855,953,1402,826,828,1408,1330,867,69,1103,1406,490,452,1108,509,94,217,469,827,623
1354,937,477,1407,476,223,1091,1024,1025,1054,678,217,1056,1314,117,178,189,407,791,528,1126,319,635,414,239,1331,315,931,485,427,754,248,930,828,1373,207,867,231,1010,1169,803,540,912,702,898,1148,1142,811,700,1263,1272,1173,569,283,132,913,1334,331,537,270,1181,1406,768,789,1286,172,1194,1132,254,581,933,637,456,129,680,1243,617,932,1101,426,1180,1257,1289,995,271,33,815,54,1414,371,392,906,658,1073,1022,489,171,1423,695,424
924,790,701,1175,1133,52,330,1303,212,206,1119,599,337,1293,563,647,360,686,1068,1295,862,1282,987,682,1103,1014,340,522,1100,657,134,99,908,35,731,177,156,394,1333,973,236,963,1298,559,552,605,1195,1273,1158,905,958,640,1363,389,1155,258,639,1060,87,1200,501,1208,290,316,730,106,633,1170,1278,531,505,59,56,1018,720,100,541,175,831,438,277,263,28,466,789,736,20,45,636,972,581,456,322,1334,482,0,1222,1268,1356,211
212,1119,789,330,1334,581,456,599,1068,1293,563,1423,790,924,647,1024,803,1295,217,828,236,867,1014,1054,314,1175,860,1133,663,52,87,1354,1162,206,549,701,1303,1406,477,1407,178,811,501,476,730,223,1282,189,407,686,531,183,592,791,1126,633,426,319,315,862,560,242,682,1278,56,239,59,684,1402,271,340,931,550,1408,815,1330,371,632,995,99,908,1056,657,248,117,754,678,987,231,930,855,953,1073,35,826,175,207,1373,177,100
1354,477,1407,476,223,937,1024,1054,217,1091,678,1025,178,828,189,867,1056,407,117,791,1126,319,239,315,803,931,1334,789,754,248,930,1373,207,231,581,456,1010,485,811,1169,1314,1406,528,635,414,1331,1423,427,426,912,271,995,815,371,540,1148,1142,1194,702,1132,898,283,1073,913,1286,132,700,331,1101,270,1181,1263,1173,768,860,314,479,172,537,1162,549,212,398,658,129,932,617,159,254,397,637,1180,1289,1272,680,1408,1402,569,1330,33
789,1334,581,456,1024,1354,212,217,803,828,477,1054,1423,867,1407,1119,476,223,330,178,599,189,407,791,1126,319,315,1406,678,239,811,1056,1068,931,117,1293,754,314,248,860,930,231,563,207,1373,1162,549,663,426,271,995,815,1010,371,1025,1073,790,937,1402,647,183,1408,1330,560,242,592,684,1169,236,855,953,826,632,479,924,1295,159,398,550,69,1194,397,87,1132,509,94,383,95,827,457,690,1014,469,123,182,452,384,149,432,1101
1354,937,477,1407,476,223,1091,1024,1025,1054,678,217,1314,528,635,1056,414,117,1331,178,189,427,407,791,1126,319,239,315,485,931,754,248,930,1373,207,828,231,867,1010,1169,803,283,540,912,913,132,702,898,331,1272,270,1181,1148,1142,700,569,768,1263,811,1173,172,254,637,129,680,617,932,537,1180,1257,1289,1406,1334,33,54,1243,1286,1414,933,789,1194,1132,1022,489,581,392,1101,456,906,426,695,971,995,271,136,424,265,815,371,915
1091,937,283,913,132,331,270,1181,768,1354,172,129,932,617,254,1289,1180,637,680,33,54,477,1257,489,476,1407,1022,223,971,695,136,265,1183,1314,915,1338,1322,1270,1248,1321,1141,571,1113,1414,1306,1358,1185,414,1259,528,635,1331,427,420,992,604,202,424,1025,1024,267,253,252,483,1251,569,1240,1253,1272,1061,883,257,386,110,678,1054,392,906,485,1243,1347,358,215,1056,455,165,117,217,1342,856,1002,178,189,996,407,791,319,1126,239,931
701,337,1303,1175,1133,52,206,522,924,790,360,559,958,1103,1363,156,605,552,1100,686,1298,963,987,862,1333,640,330,682,1282,905,106,1200,541,1273,1158,1195,505,134,340,731,657,1119,394,212,35,99,720,908,177,639,599,1295,647,1155,1208,290,973,1018,438,1293,563,389,1014,1429,316,1068,874,1060,482,1170,322,258,236,712,529,865,614,844,566,423,347,1268,1356,317,907,888,512,211,1077,192,435,602,693,1000,25,464,1053,772,1032,284
212,330,1119,790,924,1175,701,1133,52,1303,599,206,1293,563,1068,647,1295,337,686,360,1282,862,1014,987,682,340,657,236,99,908,134,35,1103,177,731,1100,394,973,1333,156,522,963,1298,258,87,389,1158,1195,1273,905,501,552,605,730,1155,640,633,559,1060,1278,531,789,59,958,56,581,1363,456,639,100,316,1170,175,1334,831,1208,290,1200,277,263,28,106,466,505,1018,736,20,720,45,636,972,1423,438,541,1383,0,1222,388,322,664
212,1119,330,599,790,924,789,1293,563,1175,1068,1334,701,1133,581,52,456,1303,206,647,1295,1024,1014,1354,236,1423,686,337,1282,217,862,803,477,682,360,987,1407,828,1054,476,340,867,223,657,99,908,134,35,87,177,731,394,973,1103,1100,501,178,314,522,730,860,1333,189,663,407,156,531,633,1162,791,1126,258,549,1406,1278,319,59,315,678,811,56,239,1056,117,931,963,1298,754,248,937,930,100,389,175,231,207,1373,559,426,831
1354,477,1407,476,223,1024,937,1054,217,828,678,178,867,189,1334,407,1025,803,789,1056,791,117,1126,319,239,315,931,581,456,754,248,930,1373,207,231,1091,1010,811,1406,1169,485,1423,426,271,995,815,371,1194,1073,1132,1314,912,528,635,1331,414,1286,1101,1142,1148,860,314,427,540,702,898,479,1162,549,700,398,159,397,658,1263,1173,212,1408,1402,1330,663,537,1146,826,183,855,953,1119,383,560,69,561,509,95,684,457,827,242,94,690
789,1334,581,456,212,1119,330,1423,599,1068,1293,803,563,1024,828,217,867,314,860,663,1162,1054,549,647,790,236,1406,1295,87,811,183,924,592,1354,178,1014,426,560,242,684,407,189,1402,1408,550,1330,632,271,791,1126,477,371,815,995,855,953,1407,319,315,826,1073,239,501,730,931,476,223,69,531,248,754,231,1056,930,117,633,207,1373,509,678,94,827,56,452,95,457,469,59,690,1278,123,182,149,432,383,479,384,159,398,175
789,1334,581,456,212,1024,1119,1423,330,803,217,828,867,1354,1054,599,477,1068,1407,1293,563,476,223,178,314,860,1406,189,407,1162,811,791,549,1126,663,319,315,239,931,1056,678,117,754,248,426,790,930,647,231,207,1373,271,815,995,371,236,183,1073,1402,1408,1295,924,1330,592,560,242,684,1010,87,632,855,953,826,550,1014,69,479,1025,159,509,398,94,95,827,457,397,383,690,469,452,123,182,149,384,432,1169,501,730,1194,1132
1183,283,913,420,331,1289,132,270,489,932,129,617,1181,215,1180,915,1338,1322,768,1270,33,1248,1141,1321,165,265,54,136,571,971,1113,695,172,1358,1306,1022,1259,1046,1185,268,786,60,261,1153,559,1363,637,750,257,254,680,1251,1240,1253,130,1061,49,958,1342,1409,65,883,856,318,1281,541,1257,992,380,199,1164,522,604,996,361,202,286,758,187,845,836,41,1092,608,779,713,454,1347,264,874,455,1429,586,1168,435,337,1301,1105,1150,737
212,1119,330,599,1068,1293,563,789,790,647,581,456,1334,924,1295,236,1014,87,1423,1175,501,1133,730,52,206,531,633,1282,1278,59,56,701,1303,686,682,862,175,340,100,663,99,908,657,831,35,258,314,177,134,987,860,973,1162,731,394,549,277,592,1383,263,550,28,466,183,803,1060,242,560,684,360,632,389,20,736,972,45,855,953,1100,1402,636,1170,828,826,1408,1330,1333,867,69,1406,452,509,217,490,1103,94,1108,469,827,457
212,1119,330,599,1068,1293,563,789,790,647,581,456,1334,924,1295,236,1014,87,1423,1175,501,1133,730,52,206,531,633,1282,1278,59,56,701,1303,686,682,175,862,340,100,663,99,908,657,831,35,258,314,177,134,987,860,973,1162,731,394,549,592,277,1383,263,550,28,466,183,803,1060,242,560,684,360,632,389,20,736,972,45,855,953,1402,1100,636,1170,828,826,1408,1330,1333,867,69,1406,452,509,217,490,94,1103,1108,469,827,457
212,1119,330,599,789,790,1334,581,456,1293,924,563,1068,1175,1133,647,52,701,206,1303,1295,1024,1423,1354,1014,236,803,217,828,477,867,1054,686,1407,1282,476,223,862,682,87,987,340,337,360,657,99,908,314,860,35,178,134,177,663,1162,731,189,501,407,394,549,1406,730,973,791,1126,811,319,531,633,315,239,678,1056,931,117,1278,1100,59,1103,56,754,248,258,930,231,426,207,1373,1333,100,175,183,592,271,156,815,371,995,831
