,UserId,VenueId,TimeZone,Latitude,Longitude,Category,City,CountryCode,Time,Date,Local_Time,L1_Category,RegionId,R_Latitude,R_Longitude,#checked_region,active_regionId_1,active_regionId_2,time_sort,Local_Time_True
3882,36722,4b6555c7f964a520a4ed2ae3,-360,51.067352,-114.117194,American Restaurant,Calgary,CA,16:30:57,2013422,22/4/2013 16:30,Food,1,51.08435347,-114.1442215,6,2,-1,22/4/2013 16:30,22/4/2013 10:30
8606,210355,4b7c4252f964a520f5872fe3,-360,51.119526,-114.154429,Gym,Calgary,CA,23:29:49,2013422,22/4/2013 23:29,Outdoors & Recreation,1,51.08435347,-114.1442215,4,1,8,22/4/2013 23:29,22/4/2013 17:29
3883,36722,4c177a3ef693b71329155f54,-360,51.052603,-114.070821,Gym / Fitness Center,Calgary,CA,0:50:13,2013423,23/4/2013 0:50,Outdoors & Recreation,3,51.04521019,-114.0721947,6,2,-1,23/4/2013 0:50,22/4/2013 18:50
5799,76333,4e1bc30e62e11cdc743c9a32,-360,51.024181,-114.110463,Liquor Store,Calgary,CA,1:24:07,2013423,23/4/2013 1:24,Shop & Service,7,51.01945284,-114.133794,6,7,-1,23/4/2013 1:24,22/4/2013 19:24
9163,238329,4b6244a1f964a5207f3f2ae3,-360,50.91682,-113.961363,Brewery,Calgary,CA,1:25:03,2013423,23/4/2013 1:25,Nightlife Spot,4,50.94184936,-113.9709723,4,4,-1,23/4/2013 1:25,22/4/2013 19:25
2004,18173,4b40f33bf964a52012be25e3,-360,51.107214,-114.038,Department Store,Calgary,CA,1:34:51,2013423,23/4/2013 1:34,Shop & Service,6,51.13595686,-114.0478197,7,6,-1,23/4/2013 1:34,22/4/2013 19:34
2005,18173,4e7942a662e1645552c03405,-360,51.148702,-114.066704,Home (private),Calgary,CA,1:35:08,2013423,23/4/2013 1:35,Residence,6,51.13595686,-114.0478197,7,6,-1,23/4/2013 1:35,22/4/2013 19:35
4056,36965,4b05b902f964a520a6e122e3,-360,51.046611,-114.073979,General Entertainment,Calgary,CA,10:28:39,2013423,23/4/2013 10:28,Arts & Entertainment,3,51.04521019,-114.0721947,7,3,-1,23/4/2013 10:28,23/4/2013 4:28
7477,146513,4f18dab0e4b046929ff7ea8a,-360,51.043649,-114.08624,Residential Building (Apartment / Condo),Calgary,CA,12:34:26,2013423,23/4/2013 12:34,Residence,3,51.04521019,-114.0721947,4,3,-1,23/4/2013 12:34,23/4/2013 6:34
2946,21272,4f28978de4b0817afc6214a5,-360,51.048649,-114.078418,Caf,Calgary,CA,13:31:58,2013423,23/4/2013 13:31,Drink,3,51.04521019,-114.0721947,3,3,-1,23/4/2013 13:31,23/4/2013 7:31
5478,50196,4b1eb46ef964a520281e24e3,-360,51.047388,-114.08086,Coffee Shop,Calgary,CA,13:51:59,2013423,23/4/2013 13:51,Drink,3,51.04521019,-114.0721947,5,3,2,23/4/2013 13:51,23/4/2013 7:51
8327,191116,501a852390e732f501165868,-360,51.042784,-114.071796,Building,Calgary,CA,14:12:34,2013423,23/4/2013 14:12,Professional & Other Places,3,51.04521019,-114.0721947,3,3,-1,23/4/2013 14:12,23/4/2013 8:12
4057,36965,4b05b902f964a520a6e122e3,-360,51.046611,-114.073979,General Entertainment,Calgary,CA,15:36:03,2013423,23/4/2013 15:36,Arts & Entertainment,3,51.04521019,-114.0721947,7,3,-1,23/4/2013 15:36,23/4/2013 9:36
6502,102396,4eaeb4277ee59f160977a8c2,-360,50.963133,-114.073578,Office,Calgary,CA,16:21:48,2013423,23/4/2013 16:21,Professional & Other Places,2,50.9840273,-114.0676628,5,2,-1,23/4/2013 16:21,23/4/2013 10:21
2947,21272,4b0c29c4f964a520213823e3,-360,51.04888,-114.080959,Coffee Shop,Calgary,CA,17:22:19,2013423,23/4/2013 17:22,Drink,3,51.04521019,-114.0721947,3,3,-1,23/4/2013 17:22,23/4/2013 11:22
4566,41129,4b675b21f964a520044a2be3,-360,51.045993,-114.070001,Boutique,Calgary,CA,18:38:14,2013423,23/4/2013 18:38,Shop & Service,3,51.04521019,-114.0721947,5,3,-1,23/4/2013 18:38,23/4/2013 12:38
2003,18173,4b89794ff964a520b23932e3,-360,51.151246,-114.067171,Bus Line,Calgary,CA,19:22:08,2013423,23/4/2013 19:22,Travel & Transport,6,51.13595686,-114.0478197,7,6,-1,23/4/2013 19:22,23/4/2013 13:22
8086,175324,4b97f791f964a520e52235e3,-360,50.898486,-114.064007,Pool,Calgary,CA,21:02:35,2013423,23/4/2013 21:02,Outdoors & Recreation,5,50.90766896,-114.0744693,4,0,-1,23/4/2013 21:02,23/4/2013 15:02
7478,146513,4f18dab0e4b046929ff7ea8a,-360,51.043649,-114.08624,Residential Building (Apartment / Condo),Calgary,CA,22:02:51,2013423,23/4/2013 22:02,Residence,3,51.04521019,-114.0721947,4,3,-1,23/4/2013 22:02,23/4/2013 16:02
2007,18173,4e7942a662e1645552c03405,-360,51.148702,-114.066704,Home (private),Calgary,CA,6:34:02,2013424,24/4/2013 6:34,Residence,6,51.13595686,-114.0478197,7,6,-1,24/4/2013 6:34,24/4/2013 0:34
6583,103388,4b0586edf964a520f27522e3,-360,51.040321,-114.055107,Casino,Calgary,CA,7:24:40,2013424,24/4/2013 7:24,Arts & Entertainment,3,51.04521019,-114.0721947,5,1,-1,24/4/2013 7:24,24/4/2013 1:24
3680,34591,4b7edaeef964a520820430e3,-360,51.067345,-114.082761,Coffee Shop,Calgary,CA,9:00:05,2013424,24/4/2013 9:00,Drink,3,51.04521019,-114.0721947,4,3,-1,24/4/2013 9:00,24/4/2013 3:00
4058,36965,4b05b902f964a520a6e122e3,-360,51.046611,-114.073979,General Entertainment,Calgary,CA,10:53:29,2013424,24/4/2013 10:53,Arts & Entertainment,3,51.04521019,-114.0721947,7,3,-1,24/4/2013 10:53,24/4/2013 4:53
6753,115100,4b48d606f964a520435926e3,-360,50.913168,-113.950432,Coffee Shop,Calgary,CA,11:56:34,2013424,24/4/2013 11:56,Drink,4,50.94184936,-113.9709723,5,4,-1,24/4/2013 11:56,24/4/2013 5:56
8328,191116,501a852390e732f501165868,-360,51.042784,-114.071796,Building,Calgary,CA,13:20:00,2013424,24/4/2013 13:20,Professional & Other Places,3,51.04521019,-114.0721947,3,3,-1,24/4/2013 13:20,24/4/2013 7:20
2209,18568,4b58ca2ef964a520566b28e3,-360,50.916078,-113.962297,Gym,Calgary,CA,13:32:44,2013424,24/4/2013 13:32,Outdoors & Recreation,4,50.94184936,-113.9709723,5,3,6,24/4/2013 13:32,24/4/2013 7:32
4059,36965,4b0586edf964a520fc7522e3,-360,51.042836,-114.004886,Hockey Arena,Calgary,CA,13:38:36,2013424,24/4/2013 13:38,Arts & Entertainment,0,51.07113762,-113.9839832,7,3,-1,24/4/2013 13:38,24/4/2013 7:38
2948,21272,4f28978de4b0817afc6214a5,-360,51.048649,-114.078418,Caf,Calgary,CA,13:40:53,2013424,24/4/2013 13:40,Drink,3,51.04521019,-114.0721947,3,3,-1,24/4/2013 13:40,24/4/2013 7:40
3884,36722,4b4906eef964a520a76226e3,-360,50.985775,-114.083147,Coffee Shop,Calgary,CA,15:07:32,2013424,24/4/2013 15:07,Drink,2,50.9840273,-114.0676628,6,2,-1,24/4/2013 15:07,24/4/2013 9:07
3345,26117,4daa1f7f43a1128196f0e0fa,-360,51.043365,-114.067432,Furniture / Home Store,Calgary,CA,15:37:30,2013424,24/4/2013 15:37,Shop & Service,3,51.04521019,-114.0721947,6,3,-1,24/4/2013 15:37,24/4/2013 9:37
3885,36722,4fc3a6e3e4b0b469df9ae589,-360,50.983958,-114.072837,Office,Calgary,CA,15:44:02,2013424,24/4/2013 15:44,Professional & Other Places,2,50.9840273,-114.0676628,6,2,-1,24/4/2013 15:44,24/4/2013 9:44
4060,36965,4b05b902f964a520a6e122e3,-360,51.046611,-114.073979,General Entertainment,Calgary,CA,16:12:00,2013424,24/4/2013 16:12,Arts & Entertainment,3,51.04521019,-114.0721947,7,3,-1,24/4/2013 16:12,24/4/2013 10:12
2006,18173,4b463756f964a520591a26e3,-360,51.08204,-114.003453,Office,Calgary,CA,18:50:52,2013424,24/4/2013 18:50,Professional & Other Places,0,51.07113762,-113.9839832,7,6,-1,24/4/2013 18:50,24/4/2013 12:50
2949,21272,4c600fd8cd522d7f1a3ccd3f,-360,51.049227,-114.079217,Building,Calgary,CA,19:57:35,2013424,24/4/2013 19:57,Professional & Other Places,3,51.04521019,-114.0721947,3,3,-1,24/4/2013 19:57,24/4/2013 13:57
1038,5554,4c880524bbec6dcb9678d058,-360,51.064135,-114.086913,College Academic Building,Calgary,CA,21:05:36,2013424,24/4/2013 21:05,College & University,3,51.04521019,-114.0721947,8,3,-1,24/4/2013 21:05,24/4/2013 15:05
9164,238329,4b15508cf964a520c3b023e3,-360,51.037535,-114.051733,Stadium,Calgary,CA,23:44:03,2013424,24/4/2013 23:44,Arts & Entertainment,3,51.04521019,-114.0721947,4,4,-1,24/4/2013 23:44,24/4/2013 17:44
3682,34591,4b7edaeef964a520820430e3,-360,51.067345,-114.082761,Coffee Shop,Calgary,CA,9:24:05,2013425,25/4/2013 9:24,Drink,3,51.04521019,-114.0721947,4,3,-1,25/4/2013 9:24,25/4/2013 3:24
4567,41129,4b8dcbc7f964a520220e33e3,-360,51.045627,-114.069012,Gym,Calgary,CA,11:11:07,2013425,25/4/2013 11:11,Outdoors & Recreation,3,51.04521019,-114.0721947,5,3,-1,25/4/2013 11:11,25/4/2013 5:11
6754,115100,4b48d606f964a520435926e3,-360,50.913168,-113.950432,Coffee Shop,Calgary,CA,11:57:22,2013425,25/4/2013 11:57,Drink,4,50.94184936,-113.9709723,5,4,-1,25/4/2013 11:57,25/4/2013 5:57
7479,146513,4f18dab0e4b046929ff7ea8a,-360,51.043649,-114.08624,Residential Building (Apartment / Condo),Calgary,CA,12:49:22,2013425,25/4/2013 12:49,Residence,3,51.04521019,-114.0721947,4,3,-1,25/4/2013 12:49,25/4/2013 6:49
7480,146513,4c190d7e23a29c74f2eb1853,-360,51.043295,-114.081787,Office,Calgary,CA,12:58:01,2013425,25/4/2013 12:58,Professional & Other Places,3,51.04521019,-114.0721947,4,3,-1,25/4/2013 12:58,25/4/2013 6:58
6033,79254,4c756816ff1fb60c6d1ef6a7,-360,51.048904,-114.065111,Office,Calgary,CA,14:43:05,2013425,25/4/2013 14:43,Professional & Other Places,3,51.04521019,-114.0721947,5,3,-1,25/4/2013 14:43,25/4/2013 8:43
4061,36965,4b5500ecf964a5206fd727e3,-360,50.986081,-114.041925,Grocery Store,Calgary,CA,17:52:39,2013425,25/4/2013 17:52,Shop & Service,2,50.9840273,-114.0676628,7,3,-1,25/4/2013 17:52,25/4/2013 11:52
5479,50196,4ca389771ee76dcb6d25fadd,-360,51.047742,-114.086042,Chinese Restaurant,Calgary,CA,18:28:03,2013425,25/4/2013 18:28,Food,3,51.04521019,-114.0721947,5,3,2,25/4/2013 18:28,25/4/2013 12:28
3681,34591,50735926e4b08f504e7bb65b,-360,51.073759,-114.105272,Home (private),Calgary,CA,18:54:58,2013425,25/4/2013 18:54,Residence,1,51.08435347,-114.1442215,4,3,-1,25/4/2013 18:54,25/4/2013 12:54
1039,5554,4c880524bbec6dcb9678d058,-360,51.064135,-114.086913,College Academic Building,Calgary,CA,18:55:44,2013425,25/4/2013 18:55,College & University,3,51.04521019,-114.0721947,8,3,-1,25/4/2013 18:55,25/4/2013 12:55
3886,36722,4ff760c9e4b0e8d00d9c29bc,-360,50.984257,-114.07292,Sushi Restaurant,Calgary,CA,18:56:24,2013425,25/4/2013 18:56,Food,2,50.9840273,-114.0676628,6,2,-1,25/4/2013 18:56,25/4/2013 12:56
1040,5554,4bb36498eb3e9521110bcb0a,-360,51.065052,-114.089112,Trade School,Calgary,CA,19:38:13,2013425,25/4/2013 19:38,College & University,3,51.04521019,-114.0721947,8,3,-1,25/4/2013 19:38,25/4/2013 13:38
8619,210609,4b0586edf964a5200d7622e3,-360,51.03634,-114.057445,Event Space,Calgary,CA,23:17:01,2013425,25/4/2013 23:17,Professional & Other Places,3,51.04521019,-114.0721947,1,3,-1,25/4/2013 23:17,25/4/2013 17:17
7192,127973,4bb00304f964a520ae313ce3,-360,51.041053,-114.066056,Art Gallery,Calgary,CA,23:27:22,2013425,25/4/2013 23:27,Arts & Entertainment,3,51.04521019,-114.0721947,3,3,-1,25/4/2013 23:27,25/4/2013 17:27
6233,87550,4bfd9fb7f61dc9b6994d9fde,-360,51.031625,-114.059029,Light Rail,Calgary,CA,23:31:22,2013425,25/4/2013 23:31,Travel & Transport,3,51.04521019,-114.0721947,4,3,-1,25/4/2013 23:31,25/4/2013 17:31
8607,210355,4b7c4252f964a520f5872fe3,-360,51.119526,-114.154429,Gym,Calgary,CA,23:33:39,2013425,25/4/2013 23:33,Outdoors & Recreation,1,51.08435347,-114.1442215,4,1,8,25/4/2013 23:33,25/4/2013 17:33
6503,102396,4b0586edf964a5200b7622e3,-360,51.038938,-114.056711,Event Space,Calgary,CA,23:50:21,2013425,25/4/2013 23:50,Professional & Other Places,3,51.04521019,-114.0721947,5,2,-1,25/4/2013 23:50,25/4/2013 17:50
8620,210609,4b0586e8f964a5204d7422e3,-360,51.041398,-114.066022,Bar,Calgary,CA,0:29:49,2013426,26/4/2013 0:29,Nightlife Spot,3,51.04521019,-114.0721947,1,3,-1,26/4/2013 0:29,25/4/2013 18:29
7482,146513,4b4a26ecf964a5207c7c26e3,-360,51.076638,-114.085909,Event Space,Calgary,CA,1:25:00,2013426,26/4/2013 1:25,Professional & Other Places,3,51.04521019,-114.0721947,4,3,-1,26/4/2013 1:25,25/4/2013 19:25
8621,210609,4c4beed19e6dbe9a577ac10c,-360,51.041959,-114.082709,Pub,Calgary,CA,2:02:17,2013426,26/4/2013 2:02,Nightlife Spot,3,51.04521019,-114.0721947,1,3,-1,26/4/2013 2:02,25/4/2013 20:02
4062,36965,4b05b902f964a520a6e122e3,-360,51.046611,-114.073979,General Entertainment,Calgary,CA,10:35:33,2013426,26/4/2013 10:35,Arts & Entertainment,3,51.04521019,-114.0721947,7,3,-1,26/4/2013 10:35,26/4/2013 4:35
4063,36965,4b0586edf964a520fc7522e3,-360,51.042836,-114.004886,Hockey Arena,Calgary,CA,11:24:28,2013426,26/4/2013 11:24,Arts & Entertainment,0,51.07113762,-113.9839832,7,3,-1,26/4/2013 11:24,26/4/2013 5:24
2950,21272,4f28978de4b0817afc6214a5,-360,51.048649,-114.078418,Caf,Calgary,CA,13:33:16,2013426,26/4/2013 13:33,Drink,3,51.04521019,-114.0721947,3,3,-1,26/4/2013 13:33,26/4/2013 7:33
7481,146513,4f18dab0e4b046929ff7ea8a,-360,51.043649,-114.08624,Residential Building (Apartment / Condo),Calgary,CA,13:48:22,2013426,26/4/2013 13:48,Residence,3,51.04521019,-114.0721947,4,3,-1,26/4/2013 13:48,26/4/2013 7:48
6504,102396,4b0586edf964a5200b7622e3,-360,51.038938,-114.056711,Event Space,Calgary,CA,15:28:39,2013426,26/4/2013 15:28,Professional & Other Places,3,51.04521019,-114.0721947,5,2,-1,26/4/2013 15:28,26/4/2013 9:28
1344,13767,505e2948e4b08887c67f7fbe,-360,51.075602,-114.174929,Dog Run,Calgary,CA,15:50:47,2013426,26/4/2013 15:50,Outdoors & Recreation,1,51.08435347,-114.1442215,7,1,-1,26/4/2013 15:50,26/4/2013 9:50
6349,87831,4b0586edf964a5200b7622e3,-360,51.038938,-114.056711,Event Space,Calgary,CA,17:28:45,2013426,26/4/2013 17:28,Professional & Other Places,3,51.04521019,-114.0721947,5,1,-1,26/4/2013 17:28,26/4/2013 11:28
5480,50196,4b0586f0f964a520197722e3,-360,51.076352,-114.131457,University,Calgary,CA,15:55:43,2013427,27/4/2013 15:55,College & University,1,51.08435347,-114.1442215,5,3,2,27/4/2013 15:55,27/4/2013 9:55
1041,5554,4b48367bf964a5202c4a26e3,-360,51.038628,-114.058299,Light Rail,Calgary,CA,19:10:53,2013427,27/4/2013 19:10,Travel & Transport,3,51.04521019,-114.0721947,8,3,-1,27/4/2013 19:10,27/4/2013 13:10
1042,5554,4b0586edf964a5200b7622e3,-360,51.038938,-114.056711,Event Space,Calgary,CA,19:21:33,2013427,27/4/2013 19:21,Professional & Other Places,3,51.04521019,-114.0721947,8,3,-1,27/4/2013 19:21,27/4/2013 13:21
4568,41129,4daddb6bfa8cf04fbdf28e0e,-360,51.045999,-114.07063,Boutique,Calgary,CA,19:30:54,2013427,27/4/2013 19:30,Shop & Service,3,51.04521019,-114.0721947,5,3,-1,27/4/2013 19:30,27/4/2013 13:30
6755,115100,4ead96469a52ba784784b094,-360,50.957347,-113.959617,Gas Station / Garage,Calgary,CA,23:25:17,2013427,27/4/2013 23:25,Shop & Service,4,50.94184936,-113.9709723,5,4,-1,27/4/2013 23:25,27/4/2013 17:25
8622,210609,4b0586edf964a5200b7622e3,-360,51.038938,-114.056711,Event Space,Calgary,CA,23:26:10,2013427,27/4/2013 23:26,Professional & Other Places,3,51.04521019,-114.0721947,1,3,-1,27/4/2013 23:26,27/4/2013 17:26
8220,183674,4bb66ef846d4a593e939c6c0,-360,50.95275,-114.062215,Grocery Store,Calgary,CA,1:42:50,2013428,28/4/2013 1:42,Shop & Service,2,50.9840273,-114.0676628,7,5,-1,28/4/2013 1:42,27/4/2013 19:42
3348,26117,4dfaa9d31f6eeef806a8964e,-360,51.04331,-114.07023,Pub,Calgary,CA,1:42:42,2013428,28/4/2013 1:42,Nightlife Spot,3,51.04521019,-114.0721947,6,3,-1,28/4/2013 1:42,27/4/2013 19:42
8623,210609,4b0586e8f964a5204d7422e3,-360,51.041398,-114.066022,Bar,Calgary,CA,1:57:22,2013428,28/4/2013 1:57,Nightlife Spot,3,51.04521019,-114.0721947,1,3,-1,28/4/2013 1:57,27/4/2013 19:57
9074,234752,4dfaa9d31f6eeef806a8964e,-360,51.04331,-114.07023,Pub,Calgary,CA,3:02:49,2013428,28/4/2013 3:02,Nightlife Spot,3,51.04521019,-114.0721947,4,3,-1,28/4/2013 3:02,27/4/2013 21:02
9075,234752,4f0dbf2cd5fb971c7442484c,-360,51.03794,-114.090872,Pub,Calgary,CA,3:35:10,2013428,28/4/2013 3:35,Nightlife Spot,3,51.04521019,-114.0721947,4,3,-1,28/4/2013 3:35,27/4/2013 21:35
1043,5554,4c09c3b3bbc676b0bfdd48d5,-360,51.043276,-114.066174,Gay Bar,Calgary,CA,5:43:05,2013428,28/4/2013 5:43,Nightlife Spot,3,51.04521019,-114.0721947,8,3,-1,28/4/2013 5:43,27/4/2013 23:43
3346,26117,4b2d1982f964a52047ce24e3,-360,51.03859,-114.094411,Breakfast Spot,Calgary,CA,15:14:08,2013428,28/4/2013 15:14,Food,3,51.04521019,-114.0721947,6,3,-1,28/4/2013 15:14,28/4/2013 9:14
6350,87831,4b0586edf964a5200b7622e3,-360,51.038938,-114.056711,Event Space,Calgary,CA,15:38:07,2013428,28/4/2013 15:38,Professional & Other Places,3,51.04521019,-114.0721947,5,1,-1,28/4/2013 15:38,28/4/2013 9:38
3347,26117,4daa1f7f43a1128196f0e0fa,-360,51.043365,-114.067432,Furniture / Home Store,Calgary,CA,16:26:14,2013428,28/4/2013 16:26,Shop & Service,3,51.04521019,-114.0721947,6,3,-1,28/4/2013 16:26,28/4/2013 10:26
4569,41129,4b0586eef964a520787622e3,-360,51.046443,-114.072439,Department Store,Calgary,CA,18:04:14,2013428,28/4/2013 18:04,Shop & Service,3,51.04521019,-114.0721947,5,3,-1,28/4/2013 18:04,28/4/2013 12:04
4570,41129,4b68bd91f964a520378a2be3,-360,50.997877,-114.073547,Clothing Store,Calgary,CA,18:46:27,2013428,28/4/2013 18:46,Shop & Service,2,50.9840273,-114.0676628,5,3,-1,28/4/2013 18:46,28/4/2013 12:46
6034,79254,4b04acc5f964a520165622e3,-360,51.084554,-114.15517,Mall,Calgary,CA,20:22:54,2013428,28/4/2013 20:22,Shop & Service,1,51.08435347,-114.1442215,5,3,-1,28/4/2013 20:22,28/4/2013 14:22
5016,48512,4b0586edf964a5200b7622e3,-360,51.038938,-114.056711,Event Space,Calgary,CA,20:47:55,2013428,28/4/2013 20:47,Professional & Other Places,3,51.04521019,-114.0721947,6,1,-1,28/4/2013 20:47,28/4/2013 14:47
1345,13767,4b15508cf964a520c3b023e3,-360,51.037535,-114.051733,Stadium,Calgary,CA,21:42:57,2013428,28/4/2013 21:42,Arts & Entertainment,3,51.04521019,-114.0721947,7,1,-1,28/4/2013 21:42,28/4/2013 15:42
2592,20101,4b3bf893f964a520807f25e3,-360,51.041151,-114.139667,Department Store,Calgary,CA,22:52:42,2013428,28/4/2013 22:52,Shop & Service,7,51.01945284,-114.133794,8,8,3,28/4/2013 22:52,28/4/2013 16:52
3887,36722,4bd64740cfa7b713737027da,-360,51.068289,-114.061689,Grocery Store,Calgary,CA,23:46:23,2013428,28/4/2013 23:46,Shop & Service,3,51.04521019,-114.0721947,6,2,-1,28/4/2013 23:46,28/4/2013 17:46
3683,34591,50735926e4b08f504e7bb65b,-360,51.073759,-114.105272,Home (private),Calgary,CA,0:47:52,2013429,29/4/2013 0:47,Residence,1,51.08435347,-114.1442215,4,3,-1,29/4/2013 0:47,28/4/2013 18:47
1347,13767,4ff7d3f9e4b07a70b92dfffe,-360,51.043016,-114.041672,Other Great Outdoors,Calgary,CA,1:26:32,2013429,29/4/2013 1:26,Outdoors & Recreation,3,51.04521019,-114.0721947,7,1,-1,29/4/2013 1:26,28/4/2013 19:26
1348,13767,505e2948e4b08887c67f7fbe,-360,51.075602,-114.174929,Dog Run,Calgary,CA,2:46:53,2013429,29/4/2013 2:46,Outdoors & Recreation,1,51.08435347,-114.1442215,7,1,-1,29/4/2013 2:46,28/4/2013 20:46
5164,49529,4abe5ca5f964a520ff8c20e3,-360,51.131646,-114.01077,Airport,Calgary,CA,6:02:33,2013429,29/4/2013 6:02,Travel & Transport,6,51.13595686,-114.0478197,6,3,-1,29/4/2013 6:02,29/4/2013 0:02
3685,34591,4b7edaeef964a520820430e3,-360,51.067345,-114.082761,Coffee Shop,Calgary,CA,9:04:33,2013429,29/4/2013 9:04,Drink,3,51.04521019,-114.0721947,4,3,-1,29/4/2013 9:04,29/4/2013 3:04
4064,36965,4b05b902f964a520a6e122e3,-360,51.046611,-114.073979,General Entertainment,Calgary,CA,10:33:26,2013429,29/4/2013 10:33,Arts & Entertainment,3,51.04521019,-114.0721947,7,3,-1,29/4/2013 10:33,29/4/2013 4:33
7483,146513,4c190d7e23a29c74f2eb1853,-360,51.043295,-114.081787,Office,Calgary,CA,12:20:22,2013429,29/4/2013 12:20,Professional & Other Places,3,51.04521019,-114.0721947,4,3,-1,29/4/2013 12:20,29/4/2013 6:20
2951,21272,4f28978de4b0817afc6214a5,-360,51.048649,-114.078418,Caf,Calgary,CA,13:38:15,2013429,29/4/2013 13:38,Drink,3,51.04521019,-114.0721947,3,3,-1,29/4/2013 13:38,29/4/2013 7:38
9007,234334,4bbca4798ec3d13a2fff1a28,-360,51.047096,-114.073802,Courthouse,Calgary,CA,15:28:33,2013429,29/4/2013 15:28,Professional & Other Places,3,51.04521019,-114.0721947,5,3,-1,29/4/2013 15:28,29/4/2013 9:28
1346,13767,505e2948e4b08887c67f7fbe,-360,51.075602,-114.174929,Dog Run,Calgary,CA,16:45:53,2013429,29/4/2013 16:45,Outdoors & Recreation,1,51.08435347,-114.1442215,7,1,-1,29/4/2013 16:45,29/4/2013 10:45
3684,34591,50735926e4b08f504e7bb65b,-360,51.073759,-114.105272,Home (private),Calgary,CA,17:25:00,2013429,29/4/2013 17:25,Residence,1,51.08435347,-114.1442215,4,3,-1,29/4/2013 17:25,29/4/2013 11:25
7484,146513,4b15aed3f964a52071b223e3,-360,51.045904,-114.075429,Pub,Calgary,CA,17:58:53,2013429,29/4/2013 17:58,Nightlife Spot,3,51.04521019,-114.0721947,4,3,-1,29/4/2013 17:58,29/4/2013 11:58
2210,18568,4ccf71ac7b685481eed3bbf8,-360,51.131059,-114.008721,Rental Car Location,Calgary,CA,19:03:14,2013429,29/4/2013 19:03,Travel & Transport,6,51.13595686,-114.0478197,5,3,6,29/4/2013 19:03,29/4/2013 13:03
2211,18568,4e406faa18389e021462d9a9,-360,51.131027,-114.009943,Rental Car Location,Calgary,CA,19:19:55,2013429,29/4/2013 19:19,Travel & Transport,6,51.13595686,-114.0478197,5,3,6,29/4/2013 19:19,29/4/2013 13:19
3888,36722,4c177a3ef693b71329155f54,-360,51.052603,-114.070821,Gym / Fitness Center,Calgary,CA,19:27:39,2013429,29/4/2013 19:27,Outdoors & Recreation,3,51.04521019,-114.0721947,6,2,-1,29/4/2013 19:27,29/4/2013 13:27
6234,87550,4bfd9fb7f61dc9b6994d9fde,-360,51.031625,-114.059029,Light Rail,Calgary,CA,19:52:01,2013429,29/4/2013 19:52,Travel & Transport,3,51.04521019,-114.0721947,4,3,-1,29/4/2013 19:52,29/4/2013 13:52
5017,48512,4b10089cf964a520c96723e3,-360,51.041215,-114.072452,Medical Center,Calgary,CA,20:40:10,2013429,29/4/2013 20:40,Professional & Other Places,3,51.04521019,-114.0721947,6,1,-1,29/4/2013 20:40,29/4/2013 14:40
2008,18173,4b463756f964a520591a26e3,-360,51.08204,-114.003453,Office,Calgary,CA,21:42:31,2013429,29/4/2013 21:42,Professional & Other Places,0,51.07113762,-113.9839832,7,6,-1,29/4/2013 21:42,29/4/2013 15:42
1044,5554,4b48367bf964a5202c4a26e3,-360,51.038628,-114.058299,Light Rail,Calgary,CA,22:17:07,2013429,29/4/2013 22:17,Travel & Transport,3,51.04521019,-114.0721947,8,3,-1,29/4/2013 22:17,29/4/2013 16:17
1045,5554,4b15508cf964a520c3b023e3,-360,51.037535,-114.051733,Stadium,Calgary,CA,23:25:45,2013429,29/4/2013 23:25,Arts & Entertainment,3,51.04521019,-114.0721947,8,3,-1,29/4/2013 23:25,29/4/2013 17:25
3890,36722,4abe5ca5f964a520ff8c20e3,-360,51.131646,-114.01077,Airport,Calgary,CA,0:22:09,2013430,30/4/2013 0:22,Travel & Transport,6,51.13595686,-114.0478197,6,2,-1,30/4/2013 0:22,29/4/2013 18:22
8609,210355,4b7c4252f964a520f5872fe3,-360,51.119526,-114.154429,Gym,Calgary,CA,1:05:22,2013430,30/4/2013 1:05,Outdoors & Recreation,1,51.08435347,-114.1442215,4,1,8,30/4/2013 1:05,29/4/2013 19:05
3349,26117,4bb90f4598c7ef3bd1be3102,-360,51.043202,-114.087481,Grocery Store,Calgary,CA,1:32:48,2013430,30/4/2013 1:32,Shop & Service,3,51.04521019,-114.0721947,6,3,-1,30/4/2013 1:32,29/4/2013 19:32
9309,264040,4b15508cf964a520c3b023e3,-360,51.037535,-114.051733,Stadium,Calgary,CA,2:44:22,2013430,30/4/2013 2:44,Arts & Entertainment,3,51.04521019,-114.0721947,6,1,-1,30/4/2013 2:44,29/4/2013 20:44
3688,34591,4b7edaeef964a520820430e3,-360,51.067345,-114.082761,Coffee Shop,Calgary,CA,9:27:34,2013430,30/4/2013 9:27,Drink,3,51.04521019,-114.0721947,4,3,-1,30/4/2013 9:27,30/4/2013 3:27
6757,115100,50ff25c8e4b063786324b8ab,-360,50.935298,-113.964394,Gym / Fitness Center,Calgary,CA,10:02:21,2013430,30/4/2013 10:02,Outdoors & Recreation,4,50.94184936,-113.9709723,5,4,-1,30/4/2013 10:02,30/4/2013 4:02
4066,36965,4b05b902f964a520a6e122e3,-360,51.046611,-114.073979,General Entertainment,Calgary,CA,10:38:13,2013430,30/4/2013 10:38,Arts & Entertainment,3,51.04521019,-114.0721947,7,3,-1,30/4/2013 10:38,30/4/2013 4:38
